,reliable_sensor1,reliable_sensor2,reliable_sensor3,reliable_sensor4,unreliable_sensor1,unreliable_sensor2,unreliable_sensor3,unreliable_sensor4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,time,electricity_price,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,c1,c2,c3,c4,o1,outside
470,no motion,no motion,motion,motion,motion,no motion,motion,motion,"('c2', 0)","('r11', 1)",1,0,0,0,09:57:45,0.9411919999999999,1,0,0,0,0,0,2,0,2,1,1,0,2,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,3,0,0,1,1,0
471,no motion,motion,motion,motion,motion,motion,motion,motion,"('r34', 1)","('r11', 1)",0,0,0,0,09:58:00,0.9603999999999999,1,0,0,0,2,0,2,0,0,1,1,0,2,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0
472,no motion,motion,motion,motion,no motion,no motion,motion,motion,"('r34', 1)","('c3', 0)",0,0,0,0,09:58:15,0.9411919999999999,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0
473,no motion,motion,motion,motion,no motion,motion,motion,motion,"('r34', 1)","('c3', 2)",0,0,0,0,09:58:30,0.9223681599999999,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,3,0,2,1,0,0
474,no motion,no motion,motion,motion,no motion,motion,motion,motion,"('c2', 0)","('r5', 0)",0,0,0,0,09:58:45,0.9411919999999999,1,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,1,0,0,1,0,3,0,1,1,0,0
475,no motion,no motion,motion,motion,no motion,motion,motion,motion,"('c2', 0)","('r5', 0)",0,0,0,0,09:59:00,0.9223681599999999,1,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,3,1,1,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0
476,no motion,no motion,motion,motion,no motion,motion,motion,motion,"('c2', 0)","('r5', 0)",0,0,0,0,09:59:15,0.9223681599999999,2,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,1,0,0
477,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('c2', 1)","('r6', 0)",0,0,0,0,09:59:30,0.9411919999999999,2,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,1,0
478,no motion,motion,motion,motion,motion,motion,motion,no motion,"('c2', 1)","('r6', 0)",0,0,0,0,09:59:45,0.9223681599999999,1,0,0,1,1,0,1,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,1,0
479,no motion,motion,motion,motion,no motion,no motion,motion,no motion,"('c2', 1)","('r6', 0)",0,0,0,0,10:00:00,0.9223681599999999,1,0,0,1,1,0,1,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,0
480,no motion,motion,motion,motion,no motion,motion,motion,no motion,"('c2', 2)","('c3', 1)",0,0,0,0,10:00:15,0.9223681599999999,1,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,0
481,motion,motion,motion,motion,no motion,motion,motion,no motion,"('c2', 1)","('r5', 1)",1,0,0,0,10:00:30,0.9411919999999999,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,3,1,2,1,0,0
482,no motion,motion,motion,motion,no motion,motion,motion,no motion,"('c2', 1)","('r5', 1)",0,0,0,0,10:00:45,0.9223681599999999,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,3,1,2,1,0,0
483,motion,motion,motion,motion,no motion,motion,motion,motion,"('c2', 1)","('r5', 1)",0,0,0,0,10:01:00,0.9411919999999999,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,3,1,1,1,0,0
484,motion,motion,motion,motion,no motion,motion,motion,motion,"('c2', 1)","('r5', 1)",0,0,0,0,10:01:15,0.9223681599999999,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,3,1,1,1,0,0
485,motion,motion,motion,motion,no motion,motion,motion,motion,"('c2', 1)","('r6', 0)",0,0,0,0,10:01:30,0.9411919999999999,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,3,1,1,1,0,0
486,motion,no motion,motion,motion,no motion,motion,motion,motion,"('c2', 1)","('r5', 0)",1,0,0,0,10:01:45,0.9411919999999999,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,3,1,1,1,0,0
487,motion,no motion,motion,motion,no motion,motion,motion,motion,"('c2', 1)","('r6', 0)",0,0,0,0,10:02:00,0.9223681599999999,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,3,1,1,1,0,0
488,motion,no motion,motion,motion,no motion,motion,motion,motion,"('c2', 1)","('r6', 0)",0,0,0,0,10:02:15,0.9039207967999998,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,3,1,1,1,0,0
489,motion,no motion,motion,motion,motion,motion,motion,no motion,"('c2', 1)","('r6', 0)",0,0,0,0,10:02:30,0.8858423808639998,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,3,1,0,1,1,0
490,motion,no motion,motion,motion,motion,no motion,motion,motion,"('c2', 1)","('r5', 0)",0,0,0,0,10:02:45,0.8681255332467198,1,1,0,0,0,0,2,0,0,1,1,0,0,1,0,2,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,2,1,0,2,0,0
491,motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('c2', 2)","('r5', 0)",0,0,0,0,10:03:00,0.8507630225817854,1,1,0,0,0,0,2,0,0,1,1,0,0,1,0,2,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,2,2,0,1,0,0
492,motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('c2', 2)","('r6', 0)",0,0,0,0,10:03:15,0.8681255332467198,1,1,0,0,0,0,2,0,0,1,1,0,0,1,0,2,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,2,2,0,1,0,0
493,motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('c2', 2)","('r5', 0)",0,0,0,0,10:03:30,0.8507630225817854,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,2,2,0,1,0,0
494,motion,no motion,motion,motion,no motion,no motion,motion,motion,"('r34', 1)","('c3', 0)",0,1,0,0,10:03:45,0.8337477621301497,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,3,1,0,1,0,0
495,motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r34', 1)","('r5', 0)",0,0,0,0,10:04:00,0.8507630225817854,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,2,1,2,1,0,0
496,motion,motion,motion,motion,motion,motion,motion,no motion,"('c2', 1)","('c3', 0)",0,0,0,0,10:04:15,0.8337477621301497,0,1,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,2,0,1,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0
497,motion,motion,motion,motion,motion,no motion,no motion,motion,"('c2', 1)","('c3', 0)",0,0,0,0,10:04:30,0.8170728068875467,0,1,2,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,2,0,1,0,0,0,0,0,1,0,0,1,0,2,1,0,2,0,0
498,motion,motion,motion,motion,no motion,no motion,no motion,no motion,"('c2', 1)","('r6', 0)",0,0,0,0,10:04:45,0.8170728068875467,0,1,2,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,2,0,1,0,0,0,2,0,1,0,0,1,0,2,1,0,0,0,0
499,motion,motion,motion,motion,no motion,no motion,no motion,no motion,"('c2', 1)","('r5', 1)",0,0,0,0,10:05:00,0.8170728068875467,0,1,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,2,0,1,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,0
500,motion,motion,motion,motion,motion,motion,no motion,motion,"('c2', 1)","('c3', 1)",0,0,0,0,10:05:15,0.8007313507497957,0,1,2,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0
501,no motion,no motion,motion,motion,no motion,motion,no motion,motion,"('c2', 2)","('c3', 3)",0,0,0,0,10:05:30,0.8170728068875467,0,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,2,3,0,0,0
502,no motion,no motion,motion,motion,no motion,motion,motion,motion,"('c2', 2)","('c3', 3)",0,0,0,0,10:05:45,0.8007313507497957,1,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,2,3,0,0,0
503,no motion,no motion,motion,motion,motion,motion,motion,motion,"('c2', 2)","('c3', 2)",0,0,0,0,10:06:00,0.8007313507497957,0,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,2,2,0,1,0
504,no motion,motion,motion,motion,motion,motion,no motion,motion,"('c1', 1)","('r18', 0)",0,0,0,0,10:06:15,0.7847167237347998,0,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,2,1,0,1,0
505,no motion,motion,motion,motion,motion,motion,no motion,motion,"('c1', 1)","('r18', 0)",0,0,0,0,10:06:30,0.7690223892601038,0,1,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,2,0
506,no motion,motion,motion,motion,motion,motion,motion,motion,"('r25', 1)","('r18', 0)",1,0,0,0,10:06:45,0.7536419414749017,1,1,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,1,0
507,no motion,motion,motion,motion,motion,no motion,no motion,motion,"('r26', 0)","('r18', 0)",0,0,0,0,10:07:00,0.7385691026454037,0,1,1,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,1,0
508,no motion,motion,motion,motion,motion,no motion,no motion,motion,"('r27', 0)","('c3', 0)",0,0,0,0,10:07:15,0.7385691026454037,0,1,1,1,1,0,1,0,0,0,1,0,3,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0
509,no motion,motion,motion,motion,motion,motion,no motion,motion,"('r32', 0)","('r17', 0)",0,0,0,0,10:07:30,0.7385691026454037,0,1,1,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0
510,no motion,no motion,motion,motion,motion,motion,no motion,motion,"('r27', 0)","('r17', 0)",1,0,0,0,10:07:45,0.7536419414749017,0,1,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0
511,no motion,no motion,motion,motion,no motion,motion,no motion,motion,"('r26', 0)","('r17', 0)",0,0,0,0,10:08:00,0.7385691026454037,0,1,2,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0
512,motion,no motion,motion,motion,motion,motion,no motion,motion,"('r25', 1)","('r17', 0)",1,0,0,0,10:08:15,0.7385691026454037,0,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,3,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0
513,no motion,no motion,motion,motion,motion,motion,no motion,motion,"('c1', 1)","('r17', 0)",0,0,0,0,10:08:30,0.7536419414749017,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0
514,no motion,no motion,motion,motion,motion,motion,no motion,motion,"('c1', 1)","('r17', 0)",0,0,0,0,10:08:45,0.7385691026454037,0,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,2,0
515,no motion,no motion,motion,motion,motion,no motion,no motion,motion,"('c1', 1)","('c3', 0)",0,0,0,0,10:09:00,0.7536419414749017,0,2,2,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,2,0
516,no motion,no motion,motion,motion,motion,no motion,no motion,motion,"('c1', 1)","('c3', 0)",0,0,0,0,10:09:15,0.7690223892601038,0,2,2,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,2,0
517,no motion,no motion,motion,motion,motion,no motion,no motion,motion,"('c1', 2)","('c3', 0)",0,0,0,0,10:09:30,0.7847167237347998,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,2,1,0,1,2,0
518,motion,no motion,motion,motion,motion,no motion,motion,motion,"('c1', 2)","('r18', 0)",0,0,0,0,10:09:45,0.8007313507497957,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,2,1,0,1,2,0
519,no motion,no motion,motion,motion,motion,no motion,motion,motion,"('r7', 0)","('r18', 0)",0,0,0,0,10:10:00,0.8170728068875467,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,2,1,0,0,0,0,1,1,0,0,1,0,2,1,0,1,2,0
520,no motion,no motion,motion,motion,motion,motion,no motion,motion,"('c1', 2)","('c3', 1)",0,0,0,0,10:10:15,0.8007313507497957,0,1,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,1,0,2,1,1,1,2,0
521,no motion,no motion,motion,motion,motion,motion,no motion,motion,"('c1', 2)","('r16', 0)",0,0,0,0,10:10:30,0.8170728068875467,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,1,0,0,1,0,2,1,1,1,2,0
522,no motion,no motion,motion,motion,motion,motion,no motion,motion,"('r7', 1)","('c3', 1)",0,0,0,0,10:10:45,0.8337477621301497,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,0,0,1,0,3,1,1,1,2,0
523,no motion,motion,motion,motion,motion,no motion,no motion,motion,"('c1', 0)","('c3', 0)",0,1,1,0,10:11:00,0.8507630225817854,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,2,0,1,2,0
524,no motion,no motion,motion,motion,motion,no motion,no motion,motion,"('c1', 0)","('r18', 0)",0,0,0,0,10:11:15,0.8507630225817854,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,0,1,0,0,2,0,1,2,0
525,no motion,motion,motion,motion,motion,no motion,motion,motion,"('c1', 1)","('r18', 0)",0,1,1,0,10:11:30,0.8337477621301497,1,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,2,0,0,2,0,1,0,0,1,2,0
526,no motion,no motion,motion,motion,motion,no motion,motion,motion,"('c1', 1)","('r18', 0)",0,0,0,0,10:11:45,0.8170728068875467,1,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,2,0,0,2,0,1,0,0,1,2,0
527,no motion,no motion,motion,motion,motion,no motion,motion,motion,"('c1', 1)","('c3', 0)",0,0,0,0,10:12:00,0.8007313507497957,1,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,2,0,0,2,0,1,0,0,1,2,0
528,no motion,no motion,motion,motion,motion,no motion,motion,motion,"('c1', 1)","('c3', 0)",0,0,1,0,10:12:15,0.8170728068875467,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,2,0,0,1,2,0,0,2,0,1,0,0,1,2,0
529,no motion,motion,no motion,motion,motion,motion,motion,motion,"('c1', 1)","('r10', 1)",0,0,0,0,10:12:30,0.8007313507497957,0,1,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,2,0,0,1,0,1,1,0,1,2,0
530,no motion,no motion,no motion,motion,motion,no motion,motion,motion,"('c1', 1)","('c3', 0)",1,0,0,0,10:12:45,0.8007313507497957,0,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,2,1,0,1,0,1,1,0,1,2,0
531,no motion,motion,no motion,motion,motion,no motion,no motion,motion,"('c1', 0)","('c3', 0)",0,0,0,0,10:13:00,0.8007313507497957,0,1,0,0,1,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,2,0,0,1,0,0,0,0,2,2,0
532,no motion,motion,no motion,motion,motion,no motion,motion,motion,"('c1', 0)","('r15', 1)",0,0,1,0,10:13:15,0.8170728068875467,0,0,0,1,1,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,2,0,0,1,0,0,0,0,1,3,0
533,no motion,motion,motion,motion,motion,motion,no motion,motion,"('c1', 1)","('r15', 1)",0,0,0,0,10:13:30,0.8337477621301497,0,0,0,1,0,0,1,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1,0,1,0,2,1,2,0
534,no motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 1)","('r15', 1)",0,0,0,0,10:13:45,0.8507630225817854,0,0,0,0,0,0,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1,0,1,0,2,1,2,0
535,no motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r15', 1)",1,1,0,0,10:14:00,0.8507630225817854,0,0,0,0,0,0,1,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1,0,0,1,2,1,2,0
536,no motion,motion,no motion,motion,motion,motion,no motion,motion,"('c1', 0)","('c3', 1)",0,0,0,0,10:14:15,0.8337477621301497,0,0,0,0,1,0,1,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,2,2,0
537,no motion,motion,no motion,motion,motion,motion,motion,motion,"('c1', 0)","('r11', 1)",0,0,0,0,10:14:30,0.8507630225817854,0,0,0,0,1,0,1,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
538,no motion,motion,no motion,motion,motion,motion,no motion,motion,"('c1', 0)","('c3', 2)",0,0,0,0,10:14:45,0.8681255332467198,0,0,0,0,0,0,1,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1,0,0,0,2,1,3,0
539,no motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 0)","('c3', 3)",0,0,0,0,10:15:00,0.8681255332467198,0,0,0,0,0,0,1,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,1,0,0,0,3,1,2,0
540,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('r7', 1)","('r5', 0)",0,0,0,0,10:15:15,0.8681255332467198,0,0,0,0,0,0,1,0,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,1,0,0,0,2,1,2,0
541,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('r7', 1)","('r6', 0)",0,0,0,0,10:15:30,0.8858423808639998,0,0,0,0,0,0,1,0,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,1,0,0,0,2,1,2,0
542,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('r7', 1)","('r6', 0)",0,0,0,0,10:15:45,0.8681255332467198,0,0,0,0,0,0,1,0,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,1,0,0,0,2,1,2,0
543,motion,no motion,no motion,motion,motion,motion,motion,motion,"('c1', 0)","('r6', 0)",0,0,0,0,10:16:00,0.8858423808639998,0,0,0,0,0,0,1,0,0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
544,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r5', 0)",0,0,0,0,10:16:15,0.8858423808639998,0,0,0,0,0,0,1,0,0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
545,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r6', 0)",0,0,0,0,10:16:30,0.9039207967999998,0,0,0,0,0,0,1,0,0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
546,motion,no motion,no motion,motion,motion,motion,no motion,no motion,"('c1', 0)","('c3', 1)",0,0,0,0,10:16:45,0.9223681599999999,0,0,0,0,0,0,1,0,0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
547,motion,no motion,no motion,motion,motion,motion,motion,motion,"('c1', 0)","('r5', 0)",0,0,0,0,10:17:00,0.9223681599999999,0,0,0,0,0,0,1,0,0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
548,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r5', 0)",0,0,0,0,10:17:15,0.9039207967999998,0,0,0,0,0,0,1,0,0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
549,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r5', 0)",0,0,0,0,10:17:30,0.9223681599999999,0,0,0,0,0,0,1,0,0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
550,motion,no motion,motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r6', 0)",0,0,0,0,10:17:45,0.9039207967999998,0,0,0,0,0,0,1,0,0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
551,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r6', 0)",0,0,0,0,10:18:00,0.9039207967999998,0,0,0,0,0,0,1,0,0,2,1,0,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
552,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r6', 0)",0,0,0,0,10:18:15,0.9223681599999999,0,0,0,0,0,0,1,0,0,2,1,0,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
553,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 1)","('r5', 0)",0,0,0,0,10:18:30,0.9039207967999998,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,1,0,1,0,2,1,2,0
554,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 1)","('r6', 0)",0,0,0,0,10:18:45,0.9223681599999999,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,2,0,0,1,0,1,0,1,1,2,0
555,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 1)","('c3', 1)",0,0,0,0,10:19:00,0.9039207967999998,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,2,0,0,1,0,1,0,1,1,2,0
556,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 1)","('r6', 0)",0,0,0,0,10:19:15,0.9223681599999999,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,2,0,0,1,0,1,0,1,1,2,0
557,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r6', 0)",0,1,0,0,10:19:30,0.9223681599999999,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,2,0,0,1,0,0,1,1,1,2,0
558,motion,no motion,motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r6', 0)",0,0,0,0,10:19:45,0.9039207967999998,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,0,1,0,0,1,1,1,2,0
559,motion,no motion,motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r5', 0)",0,0,0,0,10:20:00,0.9223681599999999,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,0,1,0,0,0,1,2,2,0
560,motion,no motion,motion,motion,motion,motion,no motion,motion,"('c1', 0)","('c3', 1)",0,0,0,0,10:20:15,0.9411919999999999,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,0,1,0,0,0,1,1,3,0
